TRAC Assigned Identifier for Individual,State,Detention Facility,Nationality,Gender,Book-In Date,Book-Out Date,Reason for Book-Out
45855,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,9-Nov-12,9-Nov-12,Transferred
45855,Louisiana ,JENA/LASALLE DETENTION FACILITY ,GUATEMALA ,Male ,9-Nov-12,21-Nov-12,Removed
47534,Illinois ,CHICAGO HOLD ROOM ,HONDURAS ,Male ,2-Nov-12,2-Nov-12,Transferred
47534,Wisconsin ,KENOSHA COUNTY JAIL ,HONDURAS ,Male ,2-Nov-12,16-Nov-12,Transferred
47534,Illinois ,BROADVIEW SERVICE STAGING ,HONDURAS ,Male ,16-Nov-12,16-Nov-12,Transferred
47534,Louisiana ,JENA/LASALLE DETENTION FACILITY ,HONDURAS ,Male ,17-Nov-12,23-Nov-12,Removed
47535,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,21-Nov-12,21-Nov-12,Transferred
47535,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,21-Nov-12,30-Nov-12,Transferred
47535,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Removed
47536,Illinois ,BROADVIEW SERVICE STAGING ,ECUADOR ,Male ,15-Oct-12,15-Oct-12,Transferred
47536,Illinois ,TRI-COUNTY JAIL ,ECUADOR ,Male ,15-Oct-12,21-Nov-12,Transferred
47536,Illinois ,CHICAGO HOLD ROOM ,ECUADOR ,Male ,21-Nov-12,21-Nov-12,Bonded Out
47545,Illinois ,CHICAGO HOLD ROOM ,TURKS AND CAICOS ISLANDS ,Male ,2-Oct-12,2-Oct-12,Transferred
47545,Wisconsin ,KENOSHA COUNTY JAIL ,TURKS AND CAICOS ISLANDS ,Male ,2-Oct-12,11-Oct-12,Transferred
47545,Illinois ,CHICAGO HOLD ROOM ,TURKS AND CAICOS ISLANDS ,Male ,11-Oct-12,11-Oct-12,Transferred
47545,Illinois ,MCHENRY COUNTY SHERIFF'S ,TURKS AND CAICOS ISLANDS ,Male ,11-Oct-12,22-Oct-12,Transferred
47545,Illinois ,CHICAGO HOLD ROOM ,TURKS AND CAICOS ISLANDS ,Male ,22-Oct-12,22-Oct-12,Transferred
47545,Illinois ,MCHENRY COUNTY SHERIFF'S ,TURKS AND CAICOS ISLANDS ,Male ,22-Oct-12,26-Oct-12,Transferred
47545,Illinois ,BROADVIEW SERVICE STAGING ,TURKS AND CAICOS ISLANDS ,Male ,26-Oct-12,26-Oct-12,Transferred
47545,Illinois ,JEFFERSON COUNTY JAIL ,TURKS AND CAICOS ISLANDS ,Male ,26-Oct-12,2-Nov-12,Transferred
47545,Illinois ,BROADVIEW SERVICE STAGING ,TURKS AND CAICOS ISLANDS ,Male ,2-Nov-12,2-Nov-12,Transferred
47545,Wisconsin ,KENOSHA COUNTY JAIL ,TURKS AND CAICOS ISLANDS ,Male ,2-Nov-12,9-Nov-12,Transferred
47545,Illinois ,CHICAGO HOLD ROOM ,TURKS AND CAICOS ISLANDS ,Male ,9-Nov-12,9-Nov-12,Order of supervision
47551,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,18-Sep-12,18-Sep-12,Transferred
47551,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,18-Sep-12,16-Nov-12,Removed
48158,Illinois ,TRI-COUNTY JAIL ,GUATEMALA ,Male ,26-Jul-12,22-Oct-12,Transferred
48158,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,22-Oct-12,22-Oct-12,Transferred
48158,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",GUATEMALA ,Male ,22-Oct-12,2-Nov-12,Transferred
48158,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,2-Nov-12,2-Nov-12,Transferred
48158,Louisiana ,JENA/LASALLE DETENTION FACILITY ,GUATEMALA ,Male ,2-Nov-12,8-Nov-12,Removed
48161,Illinois ,TRI-COUNTY JAIL ,GUATEMALA ,Male ,29-Oct-12,6-Nov-12,Transferred
48161,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,6-Nov-12,6-Nov-12,Transferred
48161,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",GUATEMALA ,Male ,6-Nov-12,23-Nov-12,Transferred
48161,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,23-Nov-12,23-Nov-12,Transferred
48161,Louisiana ,JENA/LASALLE DETENTION FACILITY ,GUATEMALA ,Male ,23-Nov-12,29-Nov-12,Removed
48857,Illinois ,ROCK ISLAND HOLD ROOM ,GUATEMALA ,Male ,4-Sep-12,4-Sep-12,Transferred
48857,Illinois ,ROCK ISLAND COUNTY JAIL ,GUATEMALA ,Male ,4-Sep-12,5-Sep-12,Transferred
48857,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,5-Sep-12,24-Oct-12,Transferred
48857,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,24-Oct-12,24-Oct-12,Transferred
48857,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,24-Oct-12,9-Nov-12,Transferred
48857,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,9-Nov-12,9-Nov-12,Transferred
48857,Louisiana ,JENA/LASALLE DETENTION FACILITY ,GUATEMALA ,Male ,9-Nov-12,21-Nov-12,Removed
49025,Illinois ,ELGIN POLICE DEPT. JAIL ,GUATEMALA ,Male ,1-Oct-12,2-Oct-12,Transferred
49025,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,2-Oct-12,2-Oct-12,Transferred
49025,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,2-Oct-12,10-Oct-12,Transferred
49025,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,10-Oct-12,10-Oct-12,Transferred
49025,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,10-Oct-12,24-Oct-12,Transferred
49025,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,24-Oct-12,24-Oct-12,Transferred
49025,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,24-Oct-12,2-Nov-12,Transferred
49025,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,2-Nov-12,2-Nov-12,Transferred
49025,Louisiana ,JENA/LASALLE DETENTION FACILITY ,GUATEMALA ,Male ,2-Nov-12,8-Nov-12,Removed
49027,Illinois ,ROCK ISLAND HOLD ROOM ,MEXICO ,Male ,15-Nov-12,15-Nov-12,Transferred
49027,Illinois ,ROCK ISLAND COUNTY JAIL ,MEXICO ,Male ,15-Nov-12,20-Nov-12,Transferred
49027,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,20-Nov-12,30-Nov-12,Transferred
49027,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Removed
49030,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,20-Nov-12,20-Nov-12,Transferred
49030,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,20-Nov-12,27-Nov-12,Removed
49035,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,14-Nov-12,14-Nov-12,Transferred
49035,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,14-Nov-12,16-Nov-12,Transferred
49035,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,16-Nov-12,16-Nov-12,Transferred
49035,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,16-Nov-12,30-Nov-12,Transferred
49035,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Order of supervision
49036,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,26-Oct-12,2-Nov-12,Removed
49038,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,13-Nov-12,13-Nov-12,Transferred
49038,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,13-Nov-12,23-Nov-12,Removed
49040,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,15-Nov-12,15-Nov-12,Transferred
49040,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,15-Nov-12,16-Nov-12,Removed
49868,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,13-Nov-12,13-Nov-12,Transferred
49868,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,13-Nov-12,21-Nov-12,Transferred
49868,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,21-Nov-12,21-Nov-12,Transferred
49868,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,21-Nov-12,21-Nov-12,Transferred
49868,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,21-Nov-12,27-Nov-12,Removed
49983,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,7-Sep-12,7-Sep-12,Transferred
49983,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,7-Sep-12,2-Oct-12,Transferred
49983,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,2-Oct-12,27-Nov-12,Removed
49984,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,7-Sep-12,8-Sep-12,Transferred
49984,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,8-Sep-12,8-Sep-12,Transferred
49984,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,8-Sep-12,13-Nov-12,Removed
50345,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,16-Aug-12,15-Oct-12,Transferred
50345,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,15-Oct-12,15-Oct-12,Transferred
50345,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,15-Oct-12,23-Oct-12,Transferred
50345,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,23-Oct-12,23-Oct-12,Transferred
50345,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,23-Oct-12,25-Oct-12,Transferred
50345,Indiana ,INDIANAPOLIS HOLD ROOM ,MEXICO ,Male ,25-Oct-12,2-Nov-12,U.S. Marshals or other agency  
50345,Indiana ,INDIANAPOLIS HOLD ROOM ,MEXICO ,Male ,2-Nov-12,2-Nov-12,Transferred
50345,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,2-Nov-12,13-Nov-12,Removed
50353,Illinois ,JEFFERSON COUNTY JAIL ,HONDURAS ,Female ,20-Sep-12,19-Oct-12,Transferred
50353,Illinois ,CHICAGO HOLD ROOM ,HONDURAS ,Female ,19-Oct-12,19-Oct-12,Transferred
50353,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",HONDURAS ,Female ,19-Oct-12,2-Nov-12,Transferred
50353,Illinois ,BROADVIEW SERVICE STAGING ,HONDURAS ,Female ,2-Nov-12,2-Nov-12,Transferred
50353,Louisiana ,JENA/LASALLE DETENTION FACILITY ,HONDURAS ,Female ,2-Nov-12,9-Nov-12,Removed
56804,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,29-Jun-12,29-Jun-12,Transferred
56804,Illinois ,TRI-COUNTY JAIL ,GUATEMALA ,Male ,29-Jun-12,14-Nov-12,Transferred
56804,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,14-Nov-12,14-Nov-12,Bonded Out
56805,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,5-Apr-12,5-Apr-12,Transferred
56805,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,5-Apr-12,9-Nov-12,Removed
56809,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,1-Aug-12,1-Aug-12,Transferred
56809,Illinois ,ROCK ISLAND COUNTY JAIL ,MEXICO ,Male ,1-Aug-12,3-Aug-12,Transferred
56809,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,3-Aug-12,3-Aug-12,Transferred
56809,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,3-Aug-12,16-Nov-12,Voluntary Return
56811,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,3-Jul-12,20-Aug-12,Transferred
56811,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,20-Aug-12,20-Aug-12,Transferred
56811,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,20-Aug-12,30-Aug-12,Transferred
56811,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Aug-12,30-Aug-12,Transferred
56811,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Aug-12,6-Nov-12,Removed
56812,Illinois ,ROCK ISLAND HOLD ROOM ,MEXICO ,Male ,4-Oct-12,4-Oct-12,Transferred
56812,Illinois ,ROCK ISLAND COUNTY JAIL ,MEXICO ,Male ,4-Oct-12,5-Oct-12,Transferred
56812,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,5-Oct-12,5-Oct-12,Transferred
56812,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,5-Oct-12,13-Nov-12,Removed
56813,Illinois ,SANGAMON COUNTY JAIL ,GUATEMALA ,Male ,12-Jun-12,15-Jun-12,Transferred
56813,Illinois ,JEFFERSON COUNTY JAIL ,GUATEMALA ,Male ,15-Jun-12,13-Jul-12,Transferred
56813,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,13-Jul-12,13-Jul-12,Transferred
56813,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",GUATEMALA ,Male ,13-Jul-12,5-Oct-12,Transferred
56813,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,5-Oct-12,5-Oct-12,Transferred
56813,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,5-Oct-12,24-Oct-12,Transferred
56813,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,24-Oct-12,24-Oct-12,Transferred
56813,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,24-Oct-12,5-Nov-12,Transferred
56813,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,5-Nov-12,5-Nov-12,Transferred
56813,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,5-Nov-12,9-Nov-12,Transferred
56813,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,9-Nov-12,9-Nov-12,Transferred
56813,Louisiana ,JENA/LASALLE DETENTION FACILITY ,GUATEMALA ,Male ,9-Nov-12,21-Nov-12,Removed
56814,Illinois ,TRI-COUNTY JAIL ,HONDURAS ,Male ,31-Jul-12,31-Jul-12,Transferred
56814,Illinois ,BROADVIEW SERVICE STAGING ,HONDURAS ,Male ,31-Jul-12,31-Jul-12,Transferred
56814,Illinois ,MCHENRY COUNTY SHERIFF'S ,HONDURAS ,Male ,31-Jul-12,1-Aug-12,Transferred
56814,Illinois ,BROADVIEW SERVICE STAGING ,HONDURAS ,Male ,1-Aug-12,1-Aug-12,Transferred
56814,Illinois ,MCHENRY COUNTY SHERIFF'S ,HONDURAS ,Male ,1-Aug-12,9-Nov-12,Transferred
56814,Illinois ,CHICAGO HOLD ROOM ,HONDURAS ,Male ,9-Nov-12,9-Nov-12,Transferred
56814,Illinois ,MCHENRY COUNTY SHERIFF'S ,HONDURAS ,Male ,9-Nov-12,16-Nov-12,Transferred
56814,Illinois ,BROADVIEW SERVICE STAGING ,HONDURAS ,Male ,16-Nov-12,16-Nov-12,Transferred
56814,Louisiana ,JENA/LASALLE DETENTION FACILITY ,HONDURAS ,Male ,17-Nov-12,23-Nov-12,Removed
56815,Illinois ,BROADVIEW SERVICE STAGING ,KYRGYZSTAN ,Male ,26-Oct-12,26-Oct-12,Transferred
56815,Illinois ,TRI-COUNTY JAIL ,KYRGYZSTAN ,Male ,26-Oct-12,1-Nov-12,Transferred
56815,Illinois ,CHICAGO HOLD ROOM ,KYRGYZSTAN ,Male ,1-Nov-12,1-Nov-12,Bonded Out
56816,Illinois ,BROADVIEW SERVICE STAGING ,PAKISTAN ,Female ,8-Nov-12,8-Nov-12,Transferred
56816,Illinois ,MCHENRY COUNTY SHERIFF'S ,PAKISTAN ,Female ,8-Nov-12,9-Nov-12,Transferred
56816,Illinois ,CHICAGO HOLD ROOM ,PAKISTAN ,Female ,9-Nov-12,9-Nov-12,Bonded Out
56817,Illinois ,BROADVIEW SERVICE STAGING ,PAKISTAN ,Male ,8-Nov-12,8-Nov-12,Transferred
56817,Illinois ,JEFFERSON COUNTY JAIL ,PAKISTAN ,Male ,8-Nov-12,9-Nov-12,Transferred
56817,Illinois ,CHICAGO HOLD ROOM ,PAKISTAN ,Male ,9-Nov-12,9-Nov-12,Bonded Out
56819,Illinois ,TRI-COUNTY JAIL ,"CHINA, PEOPLES REPUBLIC OF ",Male ,15-Nov-12,16-Nov-12,Transferred
56819,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ","CHINA, PEOPLES REPUBLIC OF ",Male ,16-Nov-12,27-Nov-12,Transferred
56819,Illinois ,CHICAGO HOLD ROOM ,"CHINA, PEOPLES REPUBLIC OF ",Male ,27-Nov-12,27-Nov-12,Transferred
56819,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ","CHINA, PEOPLES REPUBLIC OF ",Male ,27-Nov-12,30-Nov-12,Transferred
56819,Illinois ,CHICAGO HOLD ROOM ,"CHINA, PEOPLES REPUBLIC OF ",Male ,30-Nov-12,30-Nov-12,Transferred
56819,Illinois ,CHICAGO HOLD ROOM ,"CHINA, PEOPLES REPUBLIC OF ",Male ,30-Nov-12,30-Nov-12,Bonded Out
56826,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,15-Aug-12,16-Aug-12,Transferred
56826,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,16-Aug-12,16-Aug-12,Transferred
56826,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,16-Aug-12,21-Nov-12,Transferred
56826,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,21-Nov-12,21-Nov-12,U.S. Marshals or other agency  
56828,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,26-Sep-12,27-Sep-12,Transferred
56828,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,27-Sep-12,27-Sep-12,Transferred
56828,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,27-Sep-12,29-Oct-12,Transferred
56828,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,29-Oct-12,29-Oct-12,Transferred
56828,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,29-Oct-12,5-Nov-12,Transferred
56828,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,5-Nov-12,5-Nov-12,Bonded Out
56831,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,25-Oct-12,25-Oct-12,Transferred
56831,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,25-Oct-12,9-Nov-12,Transferred
56831,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,9-Nov-12,9-Nov-12,Bonded Out
56833,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,30-Oct-12,31-Oct-12,Transferred
56833,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,31-Oct-12,31-Oct-12,Transferred
56833,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,31-Oct-12,13-Nov-12,Transferred
56833,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,13-Nov-12,13-Nov-12,Bonded Out
56834,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,22-Oct-12,22-Oct-12,Transferred
56834,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,22-Oct-12,22-Oct-12,Transferred
56834,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,22-Oct-12,23-Oct-12,Transferred
56834,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,23-Oct-12,23-Oct-12,Transferred
56834,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,23-Oct-12,9-Nov-12,Transferred
56834,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,9-Nov-12,9-Nov-12,Bonded Out
56835,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,22-Oct-12,22-Oct-12,Transferred
56835,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,22-Oct-12,22-Oct-12,Transferred
56835,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,22-Oct-12,23-Oct-12,Transferred
56835,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,23-Oct-12,23-Oct-12,Transferred
56835,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,23-Oct-12,9-Nov-12,Bonded Out
56836,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,23-Sep-12,24-Sep-12,Transferred
56836,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,24-Sep-12,24-Sep-12,Transferred
56836,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,24-Sep-12,25-Sep-12,Transferred
56836,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,25-Sep-12,25-Sep-12,Transferred
56836,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,25-Sep-12,13-Nov-12,Removed
56837,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,14-Oct-12,15-Oct-12,Transferred
56837,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,15-Oct-12,15-Oct-12,Transferred
56837,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,15-Oct-12,16-Nov-12,Removed
56839,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,17-Sep-12,18-Oct-12,Transferred
56839,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,18-Oct-12,18-Oct-12,Transferred
56839,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,18-Oct-12,20-Nov-12,Transferred
56839,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,20-Nov-12,20-Nov-12,Transferred
56839,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,20-Nov-12,21-Nov-12,Transferred
56839,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,21-Nov-12,21-Nov-12,Bonded Out
56841,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,23-Oct-12,15-Nov-12,Transferred
56841,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,15-Nov-12,15-Nov-12,Bonded Out
56843,Illinois ,SANGAMON COUNTY JAIL ,MEXICO ,Male ,26-Sep-12,1-Oct-12,Transferred
56843,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,1-Oct-12,1-Oct-12,Transferred
56843,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,1-Oct-12,12-Oct-12,Transferred
56843,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,12-Oct-12,12-Oct-12,Transferred
56843,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,12-Oct-12,2-Nov-12,Voluntary Return
56846,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,23-Oct-12,15-Nov-12,Transferred
56846,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,15-Nov-12,27-Nov-12,Transferred
56846,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,27-Nov-12,27-Nov-12,Bonded Out
56847,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,23-Oct-12,6-Nov-12,Transferred
56847,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,6-Nov-12,6-Nov-12,Transferred
56847,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,6-Nov-12,23-Nov-12,Voluntary Return
56848,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,5-Nov-12,19-Nov-12,Transferred
56848,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,19-Nov-12,20-Nov-12,Transferred
56848,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,20-Nov-12,20-Nov-12,Bonded Out
56849,Illinois ,BROADVIEW SERVICE STAGING ,POLAND ,Male ,22-Oct-12,22-Oct-12,Transferred
56849,Illinois ,TRI-COUNTY JAIL ,POLAND ,Male ,22-Oct-12,16-Nov-12,Transferred
56849,Illinois ,CHICAGO HOLD ROOM ,POLAND ,Male ,16-Nov-12,16-Nov-12,Bonded Out
56850,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,25-Oct-12,25-Oct-12,Transferred
56850,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,25-Oct-12,27-Nov-12,Removed
56854,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,22-Oct-12,23-Oct-12,Transferred
56854,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,23-Oct-12,23-Oct-12,Transferred
56854,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,23-Oct-12,2-Nov-12,Removed
56855,Illinois ,ROCK ISLAND HOLD ROOM ,MEXICO ,Male ,12-Oct-12,12-Oct-12,Transferred
56855,Illinois ,ROCK ISLAND COUNTY JAIL ,MEXICO ,Male ,12-Oct-12,16-Oct-12,Transferred
56855,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,16-Oct-12,16-Oct-12,Transferred
56855,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,16-Oct-12,9-Nov-12,Removed
56862,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,3-Aug-12,8-Aug-12,Transferred
56862,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,8-Aug-12,8-Aug-12,Transferred
56862,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,8-Aug-12,6-Nov-12,Removed
56863,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,20-Jun-12,20-Jun-12,Transferred
56863,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,20-Jun-12,18-Oct-12,Transferred
56863,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,18-Oct-12,18-Oct-12,Transferred
56863,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,18-Oct-12,1-Nov-12,Transferred
56863,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,1-Nov-12,1-Nov-12,Transferred
56863,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,1-Nov-12,1-Nov-12,Transferred
56863,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,1-Nov-12,7-Nov-12,Transferred
56863,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,7-Nov-12,7-Nov-12,Transferred
56863,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,7-Nov-12,26-Nov-12,Transferred
56863,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,26-Nov-12,26-Nov-12,Transferred
